wwtp,prevind,fit,lag,window,start,aic,end
comb,hospital admissions,only_flow_norm,0,2,2020-12-26,-77.68086221085099,2021-01-09
comb,hospital admissions,orig-pmmov_norm,0,2,2020-12-26,231.42641741357664,2021-01-09
comb,hospital admissions,pmmov_norm,0,2,2020-12-26,-74.29265617455229,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,0,2,2020-12-26,137.6484701814395,2021-01-09
comb,hospital admissions,only_bcov_norm,0,2,2020-12-26,-106.5965020025888,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,0,2,2020-12-26,151.17166995675757,2021-01-09
comb,hospital admissions,bcov_flow_norm,0,2,2020-12-26,-120.14179390494479,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,0,2,2020-12-26,361.2730596198413,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,0,2,2020-12-26,-105.04209082061476,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,0,2,2020-12-26,375.9535192689292,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,0,2,2020-12-26,-121.69053453738348,2021-01-09
comb,hospital admissions,orig-raw_data,1,2,2020-12-26,238.49524673018095,2021-01-09
comb,hospital admissions,raw_data,1,2,2020-12-26,-53.27208672215278,2021-01-09
comb,hospital admissions,orig-only_flow_norm,1,2,2020-12-26,255.98458533571733,2021-01-09
comb,hospital admissions,only_flow_norm,1,2,2020-12-26,-75.31912168730622,2021-01-09
comb,hospital admissions,orig-pmmov_norm,1,2,2020-12-26,229.530296380793,2021-01-09
comb,hospital admissions,pmmov_norm,1,2,2020-12-26,-74.44619849312738,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,1,2,2020-12-26,138.10848598371138,2021-01-09
comb,hospital admissions,only_bcov_norm,1,2,2020-12-26,-104.98829570257845,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,1,2,2020-12-26,151.21587457131454,2021-01-09
comb,hospital admissions,bcov_flow_norm,1,2,2020-12-26,-117.80853117308726,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,1,2,2020-12-26,360.02183852310293,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,1,2,2020-12-26,-103.80423294330802,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,1,2,2020-12-26,374.65112345673606,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,1,2,2020-12-26,-120.26495142618097,2021-01-09
comb,hospital admissions,orig-raw_data,2,2,2020-12-26,240.23161786245356,2021-01-09
comb,hospital admissions,raw_data,2,2,2020-12-26,-49.26285325756322,2021-01-09
comb,hospital admissions,orig-only_flow_norm,2,2,2020-12-26,257.3075892801544,2021-01-09
comb,hospital admissions,only_flow_norm,2,2,2020-12-26,-70.17479152904451,2021-01-09
comb,hospital admissions,orig-pmmov_norm,2,2,2020-12-26,227.77981059257758,2021-01-09
comb,hospital admissions,pmmov_norm,2,2,2020-12-26,-72.46529052328145,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,2,2,2020-12-26,137.46736158200002,2021-01-09
comb,hospital admissions,only_bcov_norm,2,2,2020-12-26,-102.61264808374989,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,2,2,2020-12-26,150.15526794719557,2021-01-09
comb,hospital admissions,bcov_flow_norm,2,2,2020-12-26,-114.3619465938562,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,2,2,2020-12-26,357.8613270631197,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,2,2,2020-12-26,-101.81963110981263,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,2,2,2020-12-26,372.4747721517997,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,2,2,2020-12-26,-117.5499455053187,2021-01-09
comb,hospital admissions,orig-raw_data,3,2,2020-12-26,241.6806967251245,2021-01-09
comb,hospital admissions,raw_data,3,2,2020-12-26,-52.141402641496995,2021-01-09
comb,hospital admissions,orig-only_flow_norm,3,2,2020-12-26,257.35831473632766,2021-01-09
comb,hospital admissions,only_flow_norm,3,2,2020-12-26,-70.23984816770536,2021-01-09
comb,hospital admissions,orig-pmmov_norm,3,2,2020-12-26,230.73032519088048,2021-01-09
comb,hospital admissions,pmmov_norm,3,2,2020-12-26,-73.7057390750046,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,3,2,2020-12-26,145.02986329829338,2021-01-09
comb,hospital admissions,only_bcov_norm,3,2,2020-12-26,-99.25668841822022,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,3,2,2020-12-26,155.2066121946562,2021-01-09
comb,hospital admissions,bcov_flow_norm,3,2,2020-12-26,-108.87584717269596,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,3,2,2020-12-26,361.3289064984765,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,3,2,2020-12-26,-98.61026621098148,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,3,2,2020-12-26,374.9734421645491,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,3,2,2020-12-26,-111.93938549530748,2021-01-09
comb,hospital admissions,orig-raw_data,4,2,2020-12-26,243.40093148579734,2021-01-09
comb,hospital admissions,raw_data,4,2,2020-12-26,-55.028515638035685,2021-01-09
comb,hospital admissions,orig-only_flow_norm,4,2,2020-12-26,257.808556783001,2021-01-09
comb,hospital admissions,only_flow_norm,4,2,2020-12-26,-70.84906216361941,2021-01-09
comb,hospital admissions,orig-pmmov_norm,4,2,2020-12-26,229.10617643421165,2021-01-09
comb,hospital admissions,pmmov_norm,4,2,2020-12-26,-78.72592741642512,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,4,2,2020-12-26,147.3101713764492,2021-01-09
comb,hospital admissions,only_bcov_norm,4,2,2020-12-26,-101.30450770250349,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,4,2,2020-12-26,155.52412437671313,2021-01-09
comb,hospital admissions,bcov_flow_norm,4,2,2020-12-26,-109.05855063905943,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,4,2,2020-12-26,360.29674772090425,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,4,2,2020-12-26,-101.48509200822656,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,4,2,2020-12-26,373.33942305253635,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,4,2,2020-12-26,-113.2874827401759,2021-01-09
comb,hospital admissions,orig-raw_data,5,2,2020-12-26,248.08994727062827,2021-01-09
comb,hospital admissions,raw_data,5,2,2020-12-26,-53.793427277460694,2021-01-09
comb,hospital admissions,orig-only_flow_norm,5,2,2020-12-26,261.0474450823738,2021-01-09
comb,hospital admissions,only_flow_norm,5,2,2020-12-26,-67.349613210977,2021-01-09
comb,hospital admissions,orig-pmmov_norm,5,2,2020-12-26,230.1048495293516,2021-01-09
comb,hospital admissions,pmmov_norm,5,2,2020-12-26,-78.84735026029915,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,5,2,2020-12-26,151.85616497382193,2021-01-09
comb,hospital admissions,only_bcov_norm,5,2,2020-12-26,-98.92440041272124,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,5,2,2020-12-26,158.0405937797376,2021-01-09
comb,hospital admissions,bcov_flow_norm,5,2,2020-12-26,-104.89801574857557,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,5,2,2020-12-26,359.78620161233084,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,5,2,2020-12-26,-99.80518616702722,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,5,2,2020-12-26,372.18063953864566,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,5,2,2020-12-26,-109.84320361448869,2021-01-09
comb,hospital admissions,orig-raw_data,6,2,2020-12-26,251.18612058090076,2021-01-09
comb,hospital admissions,raw_data,6,2,2020-12-26,-48.9335602643701,2021-01-09
comb,hospital admissions,orig-only_flow_norm,6,2,2020-12-26,262.52148188496625,2021-01-09
comb,hospital admissions,only_flow_norm,6,2,2020-12-26,-59.292360837218496,2021-01-09
comb,hospital admissions,orig-pmmov_norm,6,2,2020-12-26,230.0854172628782,2021-01-09
comb,hospital admissions,pmmov_norm,6,2,2020-12-26,-75.38226230316701,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,6,2,2020-12-26,157.57663667318656,2021-01-09
comb,hospital admissions,only_bcov_norm,6,2,2020-12-26,-90.5350289553524,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,6,2,2020-12-26,161.2823905288027,2021-01-09
comb,hospital admissions,bcov_flow_norm,6,2,2020-12-26,-94.21046124879962,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,6,2,2020-12-26,360.1083043104659,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,6,2,2020-12-26,-92.65840522985872,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,6,2,2020-12-26,371.62267527093775,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,6,2,2020-12-26,-100.32364747971116,2021-01-09
comb,hospital admissions,orig-raw_data,7,2,2020-12-26,252.67900007696852,2021-01-09
comb,hospital admissions,raw_data,7,2,2020-12-26,-39.465048402190234,2021-01-09
comb,hospital admissions,orig-only_flow_norm,7,2,2020-12-26,262.7691353479055,2021-01-09
comb,hospital admissions,only_flow_norm,7,2,2020-12-26,-47.07928575590944,2021-01-09
comb,hospital admissions,orig-pmmov_norm,7,2,2020-12-26,229.0641592127859,2021-01-09
comb,hospital admissions,pmmov_norm,7,2,2020-12-26,-67.20779441814983,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,7,2,2020-12-26,160.85448169204346,2021-01-09
comb,hospital admissions,only_bcov_norm,7,2,2020-12-26,-78.70280024387347,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,7,2,2020-12-26,162.634192683006,2021-01-09
comb,hospital admissions,bcov_flow_norm,7,2,2020-12-26,-80.50523785220554,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,7,2,2020-12-26,359.9309883637476,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,7,2,2020-12-26,-81.97253783633522,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,7,2,2020-12-26,370.7522787368791,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,7,2,2020-12-26,-87.44732085507707,2021-01-09
comb,hospital admissions,orig-raw_data,8,2,2020-12-26,256.70763462271003,2021-01-09
comb,hospital admissions,raw_data,8,2,2020-12-26,-33.511452239378684,2021-01-09
comb,hospital admissions,orig-only_flow_norm,8,2,2020-12-26,265.48238643895104,2021-01-09
comb,hospital admissions,only_flow_norm,8,2,2020-12-26,-39.26164918664341,2021-01-09
comb,hospital admissions,orig-pmmov_norm,8,2,2020-12-26,229.6683891839396,2021-01-09
comb,hospital admissions,pmmov_norm,8,2,2020-12-26,-62.60346093430695,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,8,2,2020-12-26,165.17770100005413,2021-01-09
comb,hospital admissions,only_bcov_norm,8,2,2020-12-26,-71.34219342524665,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,8,2,2020-12-26,165.11059509352015,2021-01-09
comb,hospital admissions,bcov_flow_norm,8,2,2020-12-26,-71.95882955819394,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,8,2,2020-12-26,359.51237781330553,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,8,2,2020-12-26,-75.680658070824,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,8,2,2020-12-26,369.6626269637694,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,8,2,2020-12-26,-79.68599743692124,2021-01-09
comb,hospital admissions,orig-raw_data,9,2,2020-12-26,261.48261266095847,2021-01-09
comb,hospital admissions,raw_data,9,2,2020-12-26,-29.55069625916957,2021-01-09
comb,hospital admissions,orig-only_flow_norm,9,2,2020-12-26,268.6330186462751,2021-01-09
comb,hospital admissions,only_flow_norm,9,2,2020-12-26,-33.40677695056337,2021-01-09
comb,hospital admissions,orig-pmmov_norm,9,2,2020-12-26,231.12145630864848,2021-01-09
comb,hospital admissions,pmmov_norm,9,2,2020-12-26,-59.793325519020584,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,9,2,2020-12-26,170.85157293081744,2021-01-09
comb,hospital admissions,only_bcov_norm,9,2,2020-12-26,-65.38694951542988,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,9,2,2020-12-26,168.49298797386018,2021-01-09
comb,hospital admissions,bcov_flow_norm,9,2,2020-12-26,-64.9330662318851,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,9,2,2020-12-26,359.6284271357898,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,9,2,2020-12-26,-70.92304279350668,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,9,2,2020-12-26,368.8791571891518,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,9,2,2020-12-26,-73.43028548070134,2021-01-09
comb,hospital admissions,orig-raw_data,10,2,2020-12-26,263.8639984441438,2021-01-09
comb,hospital admissions,raw_data,10,2,2020-12-26,-22.495671619306734,2021-01-09
comb,hospital admissions,orig-only_flow_norm,10,2,2020-12-26,269.82037109017375,2021-01-09
comb,hospital admissions,only_flow_norm,10,2,2020-12-26,-24.854705103647973,2021-01-09
comb,hospital admissions,orig-pmmov_norm,10,2,2020-12-26,230.7880506388147,2021-01-09
comb,hospital admissions,pmmov_norm,10,2,2020-12-26,-54.05482026086878,2021-01-09
comb,hospital admissions,orig-only_bcov_norm,10,2,2020-12-26,173.25442952849096,2021-01-09
comb,hospital admissions,only_bcov_norm,10,2,2020-12-26,-57.642566277623416,2021-01-09
comb,hospital admissions,orig-bcov_flow_norm,10,2,2020-12-26,169.13181985662186,2021-01-09
comb,hospital admissions,bcov_flow_norm,10,2,2020-12-26,-56.42953775612358,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_norm,10,2,2020-12-26,358.9301269236321,2021-01-09
comb,hospital admissions,pmmov_bcov_norm,10,2,2020-12-26,-64.18263456850235,2021-01-09
comb,hospital admissions,orig-pmmov_bcov_flow_norm,10,2,2020-12-26,367.50640334209066,2021-01-09
comb,hospital admissions,pmmov_bcov_flow_norm,10,2,2020-12-26,-65.41325159998729,2021-01-09
comb,hospital admissions,orig-raw_data,-10,2,2021-01-02,223.43428626975412,2021-01-16
comb,hospital admissions,raw_data,-10,2,2021-01-02,-41.65997758608677,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-10,2,2021-01-02,247.70824627817854,2021-01-16
comb,hospital admissions,only_flow_norm,-10,2,2021-01-02,-82.76906504922653,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-10,2,2021-01-02,247.0055583360488,2021-01-16
comb,hospital admissions,pmmov_norm,-10,2,2021-01-02,-45.827716764512445,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-10,2,2021-01-02,151.8486887511197,2021-01-16
comb,hospital admissions,only_bcov_norm,-10,2,2021-01-02,-76.09952194781971,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-10,2,2021-01-02,173.54869947575327,2021-01-16
comb,hospital admissions,bcov_flow_norm,-10,2,2021-01-02,-107.57120913646116,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-10,2,2021-01-02,385.10523454883935,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-10,2,2021-01-02,-76.32026304156767,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-10,2,2021-01-02,401.53283227157056,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-10,2,2021-01-02,-105.57287777058326,2021-01-16
comb,hospital admissions,orig-raw_data,-9,2,2021-01-02,224.61389102891377,2021-01-16
comb,hospital admissions,raw_data,-9,2,2021-01-02,-49.67305618606832,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-9,2,2021-01-02,247.8124329762652,2021-01-16
comb,hospital admissions,only_flow_norm,-9,2,2021-01-02,-89.77004405335498,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-9,2,2021-01-02,243.58099480736433,2021-01-16
comb,hospital admissions,pmmov_norm,-9,2,2021-01-02,-55.307930708496485,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-9,2,2021-01-02,148.87661441657508,2021-01-16
comb,hospital admissions,only_bcov_norm,-9,2,2021-01-02,-87.32810802381965,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-9,2,2021-01-02,169.4971823816254,2021-01-16
comb,hospital admissions,bcov_flow_norm,-9,2,2021-01-02,-117.65846896921818,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-9,2,2021-01-02,381.774376206666,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-9,2,2021-01-02,-87.05729742038892,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,2,2021-01-02,397.9847141867539,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-9,2,2021-01-02,-115.70207601366582,2021-01-16
comb,hospital admissions,orig-raw_data,-8,2,2021-01-02,224.91779946554846,2021-01-16
comb,hospital admissions,raw_data,-8,2,2021-01-02,-50.98568457136963,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-8,2,2021-01-02,247.99650558958615,2021-01-16
comb,hospital admissions,only_flow_norm,-8,2,2021-01-02,-91.19152624464738,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-8,2,2021-01-02,241.87355486540883,2021-01-16
comb,hospital admissions,pmmov_norm,-8,2,2021-01-02,-57.43313309420074,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-8,2,2021-01-02,148.9948612491154,2021-01-16
comb,hospital admissions,only_bcov_norm,-8,2,2021-01-02,-88.74082306258339,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-8,2,2021-01-02,169.47652095924343,2021-01-16
comb,hospital admissions,bcov_flow_norm,-8,2,2021-01-02,-119.16975594855779,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-8,2,2021-01-02,380.7804307390452,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-8,2,2021-01-02,-88.01012996497053,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,2,2021-01-02,397.0203441642517,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-8,2,2021-01-02,-117.34749934869996,2021-01-16
comb,hospital admissions,orig-raw_data,-7,2,2021-01-02,224.34429549652293,2021-01-16
comb,hospital admissions,raw_data,-7,2,2021-01-02,-47.89143476078692,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-7,2,2021-01-02,246.97896593028872,2021-01-16
comb,hospital admissions,only_flow_norm,-7,2,2021-01-02,-85.24365240165622,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-7,2,2021-01-02,238.3175932410672,2021-01-16
comb,hospital admissions,pmmov_norm,-7,2,2021-01-02,-56.008508105351154,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-7,2,2021-01-02,146.12587765811742,2021-01-16
comb,hospital admissions,only_bcov_norm,-7,2,2021-01-02,-87.7084091059458,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-7,2,2021-01-02,166.1368886916389,2021-01-16
comb,hospital admissions,bcov_flow_norm,-7,2,2021-01-02,-115.32323001559388,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-7,2,2021-01-02,378.2537805925475,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-7,2,2021-01-02,-86.48293234401086,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,2,2021-01-02,394.4298651195952,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-7,2,2021-01-02,-113.71244242046208,2021-01-16
comb,hospital admissions,orig-raw_data,-6,2,2021-01-02,226.14622564811953,2021-01-16
comb,hospital admissions,raw_data,-6,2,2021-01-02,-47.67663263350897,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-6,2,2021-01-02,248.56123174985362,2021-01-16
comb,hospital admissions,only_flow_norm,-6,2,2021-01-02,-85.24408220941217,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-6,2,2021-01-02,233.34600467816438,2021-01-16
comb,hospital admissions,pmmov_norm,-6,2,2021-01-02,-58.892967589081934,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-6,2,2021-01-02,141.87424241824004,2021-01-16
comb,hospital admissions,only_bcov_norm,-6,2,2021-01-02,-92.32315727617339,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-6,2,2021-01-02,162.21479520279723,2021-01-16
comb,hospital admissions,bcov_flow_norm,-6,2,2021-01-02,-119.9355102928551,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-6,2,2021-01-02,373.3747561591284,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-6,2,2021-01-02,-90.61668142625814,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,2,2021-01-02,389.8936668693591,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-6,2,2021-01-02,-118.93785085521773,2021-01-16
comb,hospital admissions,orig-raw_data,-5,2,2021-01-02,228.723180030861,2021-01-16
comb,hospital admissions,raw_data,-5,2,2021-01-02,-45.03248943593195,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-5,2,2021-01-02,250.0340599164398,2021-01-16
comb,hospital admissions,only_flow_norm,-5,2,2021-01-02,-79.46620555704163,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-5,2,2021-01-02,232.0487629525212,2021-01-16
comb,hospital admissions,pmmov_norm,-5,2,2021-01-02,-57.7298111014249,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-5,2,2021-01-02,141.12644977093385,2021-01-16
comb,hospital admissions,only_bcov_norm,-5,2,2021-01-02,-91.8613205739702,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-5,2,2021-01-02,160.24323936892665,2021-01-16
comb,hospital admissions,bcov_flow_norm,-5,2,2021-01-02,-116.41085453864588,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-5,2,2021-01-02,371.14993070291,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-5,2,2021-01-02,-90.01532496769306,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,2,2021-01-02,387.3929228256567,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-5,2,2021-01-02,-115.5776732400646,2021-01-16
comb,hospital admissions,orig-raw_data,-4,2,2021-01-02,228.68815256382226,2021-01-16
comb,hospital admissions,raw_data,-4,2,2021-01-02,-49.07365914790017,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-4,2,2021-01-02,248.93806375130828,2021-01-16
comb,hospital admissions,only_flow_norm,-4,2,2021-01-02,-80.84978291295812,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-4,2,2021-01-02,229.48666594413675,2021-01-16
comb,hospital admissions,pmmov_norm,-4,2,2021-01-02,-63.28478067115401,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-4,2,2021-01-02,137.30256191820683,2021-01-16
comb,hospital admissions,only_bcov_norm,-4,2,2021-01-02,-99.75008043574206,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-4,2,2021-01-02,155.09716037875012,2021-01-16
comb,hospital admissions,bcov_flow_norm,-4,2,2021-01-02,-121.65010076399159,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-4,2,2021-01-02,368.5501024687633,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-4,2,2021-01-02,-97.86069392969438,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,2,2021-01-02,384.42355293070875,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-4,2,2021-01-02,-120.7877327105478,2021-01-16
comb,hospital admissions,orig-raw_data,-3,2,2021-01-02,230.69650183071485,2021-01-16
comb,hospital admissions,raw_data,-3,2,2021-01-02,-48.77095744221543,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-3,2,2021-01-02,250.42943738330615,2021-01-16
comb,hospital admissions,only_flow_norm,-3,2,2021-01-02,-79.78260055651373,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-3,2,2021-01-02,227.31324582316404,2021-01-16
comb,hospital admissions,pmmov_norm,-3,2,2021-01-02,-65.00586490225152,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-3,2,2021-01-02,138.13367601208955,2021-01-16
comb,hospital admissions,only_bcov_norm,-3,2,2021-01-02,-100.00908028852581,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-3,2,2021-01-02,155.33740076505018,2021-01-16
comb,hospital admissions,bcov_flow_norm,-3,2,2021-01-02,-121.17034803611699,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-3,2,2021-01-02,366.6560713017225,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-3,2,2021-01-02,-98.01009869248008,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-3,2,2021-01-02,382.48707790413425,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-3,2,2021-01-02,-121.0621789406411,2021-01-16
comb,hospital admissions,orig-raw_data,-2,2,2021-01-02,232.30533311611964,2021-01-16
comb,hospital admissions,raw_data,-2,2,2021-01-02,-54.937911276209945,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-2,2,2021-01-02,250.79969181645612,2021-01-16
comb,hospital admissions,only_flow_norm,-2,2,2021-01-02,-84.02369676900543,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-2,2,2021-01-02,226.50163859867365,2021-01-16
comb,hospital admissions,pmmov_norm,-2,2,2021-01-02,-72.25546500828506,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-2,2,2021-01-02,139.88853496473945,2021-01-16
comb,hospital admissions,only_bcov_norm,-2,2,2021-01-02,-106.02315542860293,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-2,2,2021-01-02,155.23821972518152,2021-01-16
comb,hospital admissions,bcov_flow_norm,-2,2,2021-01-02,-125.38949825229025,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-2,2,2021-01-02,365.98441138163287,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-2,2,2021-01-02,-104.04369326478383,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-2,2,2021-01-02,381.27078420117846,2021-01-16
comb,hospital admissions,pmmov_bcov_flow_norm,-2,2,2021-01-02,-125.66843857224484,2021-01-16
comb,hospital admissions,orig-raw_data,-1,2,2021-01-02,233.6902042465224,2021-01-16
comb,hospital admissions,raw_data,-1,2,2021-01-02,-55.88794603482876,2021-01-16
comb,hospital admissions,orig-only_flow_norm,-1,2,2021-01-02,251.02432218914515,2021-01-16
comb,hospital admissions,only_flow_norm,-1,2,2021-01-02,-82.14353217601621,2021-01-16
comb,hospital admissions,orig-pmmov_norm,-1,2,2021-01-02,225.15938183685813,2021-01-16
comb,hospital admissions,pmmov_norm,-1,2,2021-01-02,-74.64515799923828,2021-01-16
comb,hospital admissions,orig-only_bcov_norm,-1,2,2021-01-02,137.70074240917393,2021-01-16
comb,hospital admissions,only_bcov_norm,-1,2,2021-01-02,-110.31302490831666,2021-01-16
comb,hospital admissions,orig-bcov_flow_norm,-1,2,2021-01-02,151.5357966779328,2021-01-16
comb,hospital admissions,bcov_flow_norm,-1,2,2021-01-02,-126.93961038092908,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_norm,-1,2,2021-01-02,363.79135638754667,2021-01-16
comb,hospital admissions,pmmov_bcov_norm,-1,2,2021-01-02,-108.35166527576047,2021-01-16
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-1,2,2021-01-02,378.65811523862067,2021-01-16
