wwtp,prevind,fit,lag,aic
comb,positive tests,orig-pmmov_bcov_norm,-3,359.41280603739307
comb,positive tests,pmmov_bcov_norm,-3,17.952573125211416
comb,test positivity rate,orig-pmmov_bcov_norm,-3,359.2294992812996
comb,test positivity rate,pmmov_bcov_norm,-3,-81.07646587380987
comb,hospital admissions,orig-pmmov_bcov_norm,-3,376.1317992372566
comb,hospital admissions,pmmov_bcov_norm,-3,-110.25319834543347
comb,Cook County beds in use,orig-pmmov_bcov_norm,-3,369.68148258594596
comb,Cook County beds in use,pmmov_bcov_norm,-3,-123.24962827412503
comb,positive tests,orig-pmmov_bcov_flow_norm,-3,378.64204247662866
comb,positive tests,pmmov_bcov_flow_norm,-3,7.053848168206287
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-3,374.1540606695352
comb,test positivity rate,pmmov_bcov_flow_norm,-3,-93.92296853721291
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-3,392.9004250961001
comb,hospital admissions,pmmov_bcov_flow_norm,-3,-134.27444178728308
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-3,386.38285923590706
comb,Cook County beds in use,pmmov_bcov_flow_norm,-3,-146.02686963493375
comb,positive tests,orig-raw_data,-2,240.92930040536748
comb,positive tests,raw_data,-2,90.85840853843126
comb,test positivity rate,orig-raw_data,-2,252.82816230860362
comb,test positivity rate,raw_data,-2,-22.51841844835326
comb,hospital admissions,orig-raw_data,-2,255.83018197461337
comb,hospital admissions,raw_data,-2,-64.53815071700546
comb,Cook County beds in use,orig-raw_data,-2,239.94624441952305
comb,Cook County beds in use,raw_data,-2,-67.34829837532152
comb,positive tests,orig-only_flow_norm,-2,261.8194699296851
comb,positive tests,only_flow_norm,-2,80.39489645734932
comb,test positivity rate,orig-only_flow_norm,-2,264.53161128806323
comb,test positivity rate,only_flow_norm,-2,-32.32987929751346
comb,hospital admissions,orig-only_flow_norm,-2,272.7914234182165
comb,hospital admissions,only_flow_norm,-2,-93.71404912904325
comb,Cook County beds in use,orig-only_flow_norm,-2,257.6754216683853
comb,Cook County beds in use,only_flow_norm,-2,-92.80582780041368
comb,positive tests,orig-pmmov_norm,-2,202.01515053190934
comb,positive tests,pmmov_norm,-2,47.379133442509215
comb,test positivity rate,orig-pmmov_norm,-2,203.88954679894107
comb,test positivity rate,pmmov_norm,-2,-73.46197104845533
comb,hospital admissions,orig-pmmov_norm,-2,243.74516939076977
comb,hospital admissions,pmmov_norm,-2,-83.89137931947027
comb,Cook County beds in use,orig-pmmov_norm,-2,222.6126583864991
comb,Cook County beds in use,pmmov_norm,-2,-96.68043986035707
comb,positive tests,orig-only_bcov_norm,-2,134.63312282624975
comb,positive tests,only_bcov_norm,-2,37.05765000798192
comb,test positivity rate,orig-only_bcov_norm,-2,138.981756087036
comb,test positivity rate,only_bcov_norm,-2,-73.47392260286358
comb,hospital admissions,orig-only_bcov_norm,-2,139.86351937849264
comb,hospital admissions,only_bcov_norm,-2,-118.33976887579286
comb,Cook County beds in use,orig-only_bcov_norm,-2,124.94867878690104
comb,Cook County beds in use,only_bcov_norm,-2,-124.94487915390528
comb,positive tests,orig-bcov_flow_norm,-2,155.3933193538022
comb,positive tests,bcov_flow_norm,-2,33.86062668503973
comb,test positivity rate,orig-bcov_flow_norm,-2,145.6728922540728
comb,test positivity rate,bcov_flow_norm,-2,-76.31702403846805
comb,hospital admissions,orig-bcov_flow_norm,-2,155.72871847119808
comb,hospital admissions,bcov_flow_norm,-2,-137.42971899731356
comb,Cook County beds in use,orig-bcov_flow_norm,-2,141.14426690742948
comb,Cook County beds in use,bcov_flow_norm,-2,-140.488576462962
comb,positive tests,orig-pmmov_bcov_norm,-2,360.41252103590847
comb,positive tests,pmmov_bcov_norm,-2,28.24610492811769
comb,test positivity rate,orig-pmmov_bcov_norm,-2,355.72589623656415
comb,test positivity rate,pmmov_bcov_norm,-2,-87.90872303396941
comb,hospital admissions,orig-pmmov_bcov_norm,-2,375.40891096260174
comb,hospital admissions,pmmov_bcov_norm,-2,-116.702647084163
comb,Cook County beds in use,orig-pmmov_bcov_norm,-2,368.0348597508201
comb,Cook County beds in use,pmmov_bcov_norm,-2,-125.83471179009632
comb,positive tests,orig-pmmov_bcov_flow_norm,-2,379.34949160968665
comb,positive tests,pmmov_bcov_flow_norm,-2,19.011647853437807
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-2,369.9189130818469
comb,test positivity rate,pmmov_bcov_flow_norm,-2,-98.32038526203053
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-2,391.6089581689297
comb,hospital admissions,pmmov_bcov_flow_norm,-2,-139.19212512485888
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-2,384.51357479204745
comb,Cook County beds in use,pmmov_bcov_flow_norm,-2,-147.59038321511082
comb,positive tests,orig-raw_data,-1,242.80944116447603
comb,positive tests,raw_data,-1,92.98860027745945
comb,test positivity rate,orig-raw_data,-1,254.7763848194058
comb,test positivity rate,raw_data,-1,-8.274614250432592
comb,hospital admissions,orig-raw_data,-1,257.0671245792466
comb,hospital admissions,raw_data,-1,-65.96142069338623
comb,Cook County beds in use,orig-raw_data,-1,241.52781725015666
comb,Cook County beds in use,raw_data,-1,-68.42766401039728
comb,positive tests,orig-only_flow_norm,-1,262.59250219380584
comb,positive tests,only_flow_norm,-1,83.79412690540062
comb,test positivity rate,orig-only_flow_norm,-1,265.9236443818529
comb,test positivity rate,only_flow_norm,-1,-16.403506972654213
comb,hospital admissions,orig-only_flow_norm,-1,272.9131393539078
comb,hospital admissions,only_flow_norm,-1,-92.2769169636091
comb,Cook County beds in use,orig-only_flow_norm,-1,258.4153451752101
comb,Cook County beds in use,only_flow_norm,-1,-92.25532892061426
comb,positive tests,orig-pmmov_norm,-1,202.05527271100038
comb,positive tests,pmmov_norm,-1,48.87047034033617
comb,test positivity rate,orig-pmmov_norm,-1,206.41462074927443
comb,test positivity rate,pmmov_norm,-1,-56.79025418738263
comb,hospital admissions,orig-pmmov_norm,-1,242.57160826631497
comb,hospital admissions,pmmov_norm,-1,-86.74261989209197
comb,Cook County beds in use,orig-pmmov_norm,-1,220.93861938486532
comb,Cook County beds in use,pmmov_norm,-1,-100.00746293239888
comb,positive tests,orig-only_bcov_norm,-1,135.0692661521303
comb,positive tests,only_bcov_norm,-1,38.65728812984753
comb,test positivity rate,orig-only_bcov_norm,-1,143.25538461791223
comb,test positivity rate,only_bcov_norm,-1,-56.551326314113226
comb,hospital admissions,orig-only_bcov_norm,-1,137.3414563066429
comb,hospital admissions,only_bcov_norm,-1,-123.31564689865638
comb,Cook County beds in use,orig-only_bcov_norm,-1,125.56704000216757
comb,Cook County beds in use,only_bcov_norm,-1,-126.55344833134893
comb,positive tests,orig-bcov_flow_norm,-1,154.26775827730614
comb,positive tests,bcov_flow_norm,-1,36.39088408389955
comb,test positivity rate,orig-bcov_flow_norm,-1,149.05170345879787
comb,test positivity rate,bcov_flow_norm,-1,-58.32339919303922
comb,hospital admissions,orig-bcov_flow_norm,-1,151.62094546885743
comb,hospital admissions,bcov_flow_norm,-1,-139.64709625222952
comb,Cook County beds in use,orig-bcov_flow_norm,-1,140.49920562155182
comb,Cook County beds in use,bcov_flow_norm,-1,-140.610633666941
comb,positive tests,orig-pmmov_bcov_norm,-1,359.48217217177825
comb,positive tests,pmmov_bcov_norm,-1,29.595445593819818
comb,test positivity rate,orig-pmmov_bcov_norm,-1,357.41229657087274
comb,test positivity rate,pmmov_bcov_norm,-1,-70.19519421244206
comb,hospital admissions,orig-pmmov_bcov_norm,-1,373.14366676024065
comb,hospital admissions,pmmov_bcov_norm,-1,-121.73583555046673
comb,Cook County beds in use,orig-pmmov_bcov_norm,-1,366.4712986450083
comb,Cook County beds in use,pmmov_bcov_norm,-1,-128.27900869639097
comb,positive tests,orig-pmmov_bcov_flow_norm,-1,377.93233075859575
comb,positive tests,pmmov_bcov_flow_norm,-1,21.784265428391564
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-1,371.2161572750258
comb,test positivity rate,pmmov_bcov_flow_norm,-1,-78.46899533331259
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-1,388.89103442274074
comb,hospital admissions,pmmov_bcov_flow_norm,-1,-141.2356132034688
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-1,382.6465196769704
comb,Cook County beds in use,pmmov_bcov_flow_norm,-1,-148.91128811108626
comb,positive tests,orig-raw_data,0,247.93863384981069
comb,positive tests,raw_data,0,97.70966230953059
comb,test positivity rate,orig-raw_data,0,258.171921421427
comb,test positivity rate,raw_data,0,-0.2165871055401567
comb,hospital admissions,orig-raw_data,0,258.43026660138094
comb,hospital admissions,raw_data,0,-66.48788911192025
comb,Cook County beds in use,orig-raw_data,0,242.89505791589562
comb,Cook County beds in use,raw_data,0,-68.668199637214
comb,positive tests,orig-only_flow_norm,0,265.12690161996835
comb,positive tests,only_flow_norm,0,91.07938767830512
comb,test positivity rate,orig-only_flow_norm,0,268.65579096849575
comb,test positivity rate,only_flow_norm,0,-7.33088402145313
comb,hospital admissions,orig-only_flow_norm,0,273.0286788194168
comb,hospital admissions,only_flow_norm,0,-89.57583215046816
comb,Cook County beds in use,orig-only_flow_norm,0,258.85933440918615
comb,Cook County beds in use,only_flow_norm,0,-90.46756534206725
comb,positive tests,orig-pmmov_norm,0,204.3722417808442
comb,positive tests,pmmov_norm,0,53.37186647475926
comb,test positivity rate,orig-pmmov_norm,0,208.54238898556036
comb,test positivity rate,pmmov_norm,0,-48.14240302353846
comb,hospital admissions,orig-pmmov_norm,0,241.8708303876016
comb,hospital admissions,pmmov_norm,0,-88.42564008424131
comb,Cook County beds in use,orig-pmmov_norm,0,219.2137636170292
comb,Cook County beds in use,pmmov_norm,0,-102.49626771366286
comb,positive tests,orig-only_bcov_norm,0,143.46338862927996
comb,positive tests,only_bcov_norm,0,46.93521434200591
comb,test positivity rate,orig-only_bcov_norm,0,144.89449519170205
comb,test positivity rate,only_bcov_norm,0,-48.99550328382145
comb,hospital admissions,orig-only_bcov_norm,0,139.3488143624317
comb,hospital admissions,only_bcov_norm,0,-122.86828088242271
comb,Cook County beds in use,orig-only_bcov_norm,0,126.94979249698872
comb,Cook County beds in use,only_bcov_norm,0,-126.38113190701301
comb,positive tests,orig-bcov_flow_norm,0,158.50840373626374
comb,positive tests,bcov_flow_norm,0,46.24697870137891
comb,test positivity rate,orig-bcov_flow_norm,0,149.80023063454956
comb,test positivity rate,bcov_flow_norm,0,-50.06846098698077
comb,hospital admissions,orig-bcov_flow_norm,0,151.52209417220251
comb,hospital admissions,bcov_flow_norm,0,-136.3370907475229
comb,Cook County beds in use,orig-bcov_flow_norm,0,140.39610127797005
comb,Cook County beds in use,bcov_flow_norm,0,-138.65747012920872
comb,positive tests,orig-pmmov_bcov_norm,0,360.6910967977273
comb,positive tests,pmmov_bcov_norm,0,36.783803084678084
comb,test positivity rate,orig-pmmov_bcov_norm,0,356.96999065176124
comb,test positivity rate,pmmov_bcov_norm,0,-62.08003402761176
comb,hospital admissions,orig-pmmov_bcov_norm,0,372.64185307633596
comb,hospital admissions,pmmov_bcov_norm,0,-121.58100167509156
comb,Cook County beds in use,orig-pmmov_bcov_norm,0,365.25882050294433
comb,Cook County beds in use,pmmov_bcov_norm,0,-129.16895407471145
comb,positive tests,orig-pmmov_bcov_flow_norm,0,377.73337107647865
comb,positive tests,pmmov_bcov_flow_norm,0,31.369912762948843
comb,test positivity rate,orig-pmmov_bcov_flow_norm,0,370.48299556867715
comb,test positivity rate,pmmov_bcov_flow_norm,0,-68.92798982346869
comb,hospital admissions,orig-pmmov_bcov_flow_norm,0,387.7306038465937
comb,hospital admissions,pmmov_bcov_flow_norm,0,-138.34077310485566
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,0,381.04063746665804
comb,Cook County beds in use,pmmov_bcov_flow_norm,0,-148.32235403731318
comb,positive tests,orig-raw_data,1,250.79586802361894
comb,positive tests,raw_data,1,99.02712660805844
comb,test positivity rate,orig-raw_data,1,262.97821566464296
comb,test positivity rate,raw_data,1,6.706924541673629
comb,hospital admissions,orig-raw_data,1,259.01360554582897
comb,hospital admissions,raw_data,1,-64.33998502689565
comb,Cook County beds in use,orig-raw_data,1,244.95661676589674
comb,Cook County beds in use,raw_data,1,-68.25257648417892
comb,positive tests,orig-only_flow_norm,1,266.80037949219184
comb,positive tests,only_flow_norm,1,93.32457313087718
comb,test positivity rate,orig-only_flow_norm,1,271.1772230591814
comb,test positivity rate,only_flow_norm,1,2.347461714370752
comb,hospital admissions,orig-only_flow_norm,1,273.37199525751157
comb,hospital admissions,only_flow_norm,1,-86.59510964148069
comb,Cook County beds in use,orig-only_flow_norm,1,259.88505348965
comb,Cook County beds in use,only_flow_norm,1,-87.940668401155
comb,positive tests,orig-pmmov_norm,1,204.92670630134097
comb,positive tests,pmmov_norm,1,54.06508688791064
comb,test positivity rate,orig-pmmov_norm,1,211.0505362155202
comb,test positivity rate,pmmov_norm,1,-41.23009737719951
comb,hospital admissions,orig-pmmov_norm,1,239.77599409219488
comb,hospital admissions,pmmov_norm,1,-88.17851368877098
comb,Cook County beds in use,orig-pmmov_norm,1,218.02107622091245
comb,Cook County beds in use,pmmov_norm,1,-104.25443422015167
comb,positive tests,orig-only_bcov_norm,1,146.73499099503192
comb,positive tests,only_bcov_norm,1,49.409398178525294
comb,test positivity rate,orig-only_bcov_norm,1,153.74299709586484
comb,test positivity rate,only_bcov_norm,1,-37.57396607473686
comb,hospital admissions,orig-only_bcov_norm,1,139.38824723449812
comb,hospital admissions,only_bcov_norm,1,-120.97423207392524
comb,Cook County beds in use,orig-only_bcov_norm,1,128.92190986935304
comb,Cook County beds in use,only_bcov_norm,1,-125.41240617835524
comb,positive tests,orig-bcov_flow_norm,1,160.00208812737003
comb,positive tests,bcov_flow_norm,1,49.251039180418275
comb,test positivity rate,orig-bcov_flow_norm,1,154.9988949358373
comb,test positivity rate,bcov_flow_norm,1,-37.134040371035326
comb,hospital admissions,orig-bcov_flow_norm,1,151.2088781785747
comb,hospital admissions,bcov_flow_norm,1,-133.69608110848958
comb,Cook County beds in use,orig-bcov_flow_norm,1,140.73306655051846
comb,Cook County beds in use,bcov_flow_norm,1,-135.87741051698492
comb,positive tests,orig-pmmov_bcov_norm,1,360.4786196274588
comb,positive tests,pmmov_bcov_norm,1,38.529987946975666
comb,test positivity rate,orig-pmmov_bcov_norm,1,358.6402796330972
comb,test positivity rate,pmmov_bcov_norm,1,-52.16533844202513
comb,hospital admissions,orig-pmmov_bcov_norm,1,371.13693268313983
comb,hospital admissions,pmmov_bcov_norm,1,-120.14002144038636
comb,Cook County beds in use,orig-pmmov_bcov_norm,1,364.12041795397295
comb,Cook County beds in use,pmmov_bcov_norm,1,-129.34246011945663
comb,positive tests,orig-pmmov_bcov_flow_norm,1,376.9403051908936
comb,positive tests,pmmov_bcov_flow_norm,1,33.920000960584275
comb,test positivity rate,orig-pmmov_bcov_flow_norm,1,370.7280913266144
comb,test positivity rate,pmmov_bcov_flow_norm,1,-56.341487379973046
comb,hospital admissions,orig-pmmov_bcov_flow_norm,1,386.20117368761134
comb,hospital admissions,pmmov_bcov_flow_norm,1,-136.6542538499492
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,1,379.45483877819777
comb,Cook County beds in use,pmmov_bcov_flow_norm,1,-146.84961083572296
comb,positive tests,orig-raw_data,2,255.29407899524955
comb,positive tests,raw_data,2,100.94065184899853
comb,test positivity rate,orig-raw_data,2,266.2855764412905
comb,test positivity rate,raw_data,2,8.715912115143283
comb,hospital admissions,orig-raw_data,2,260.989362841672
comb,hospital admissions,raw_data,2,-60.16341731224327
comb,Cook County beds in use,orig-raw_data,2,247.32138749145236
comb,Cook County beds in use,raw_data,2,-67.25966091533712
comb,positive tests,orig-only_flow_norm,2,268.8856771602746
comb,positive tests,only_flow_norm,2,97.11542805221359
comb,test positivity rate,orig-only_flow_norm,2,273.6840562145078
comb,test positivity rate,only_flow_norm,2,5.011549575331401
comb,hospital admissions,orig-only_flow_norm,2,274.88633954826037
comb,hospital admissions,only_flow_norm,2,-81.14704541356821
comb,Cook County beds in use,orig-only_flow_norm,2,261.15048801848593
comb,Cook County beds in use,only_flow_norm,2,-84.7812202681987
comb,positive tests,orig-pmmov_norm,2,203.2537455262102
comb,positive tests,pmmov_norm,2,53.125134169547664
comb,test positivity rate,orig-pmmov_norm,2,213.0105121028741
comb,test positivity rate,pmmov_norm,2,-39.23572026564909
comb,hospital admissions,orig-pmmov_norm,2,238.2609010741595
comb,hospital admissions,pmmov_norm,2,-86.09112565427472
comb,Cook County beds in use,orig-pmmov_norm,2,217.49936277869273
comb,Cook County beds in use,pmmov_norm,2,-105.00841003244295
comb,positive tests,orig-only_bcov_norm,2,151.65586594963384
comb,positive tests,only_bcov_norm,2,52.96615026208485
comb,test positivity rate,orig-only_bcov_norm,2,157.6859464980904
comb,test positivity rate,only_bcov_norm,2,-34.236544207722204
comb,hospital admissions,orig-only_bcov_norm,2,138.8627512989874
comb,hospital admissions,only_bcov_norm,2,-118.56473783717809
comb,Cook County beds in use,orig-only_bcov_norm,2,132.26571242002126
comb,Cook County beds in use,only_bcov_norm,2,-122.69995967970704
comb,positive tests,orig-bcov_flow_norm,2,161.24806412156101
comb,positive tests,bcov_flow_norm,2,53.798256953479154
comb,test positivity rate,orig-bcov_flow_norm,2,157.7761144572487
comb,test positivity rate,bcov_flow_norm,2,-33.48514039788097
comb,hospital admissions,orig-bcov_flow_norm,2,150.11862769467348
comb,hospital admissions,bcov_flow_norm,2,-130.09930982641106
comb,Cook County beds in use,orig-bcov_flow_norm,2,142.297808287102
comb,Cook County beds in use,bcov_flow_norm,2,-131.40163795619196
comb,positive tests,orig-pmmov_bcov_norm,2,358.7713674620735
comb,positive tests,pmmov_bcov_norm,2,39.69958726339712
comb,test positivity rate,orig-pmmov_bcov_norm,2,359.0782878518112
comb,test positivity rate,pmmov_bcov_norm,2,-49.31265630461883
comb,hospital admissions,orig-pmmov_bcov_norm,2,368.8962255653488
comb,hospital admissions,pmmov_bcov_norm,2,-118.17039623886512
comb,Cook County beds in use,orig-pmmov_bcov_norm,2,363.63083617585846
comb,Cook County beds in use,pmmov_bcov_norm,2,-127.87036452115024
comb,positive tests,orig-pmmov_bcov_flow_norm,2,374.035349824479
comb,positive tests,pmmov_bcov_flow_norm,2,36.63883285298891
comb,test positivity rate,orig-pmmov_bcov_flow_norm,2,370.70027913502
comb,test positivity rate,pmmov_bcov_flow_norm,2,-52.88296038214503
comb,hospital admissions,orig-pmmov_bcov_flow_norm,2,383.898297086645
comb,hospital admissions,pmmov_bcov_flow_norm,2,-133.76666051248526
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,2,378.435840160517
comb,Cook County beds in use,pmmov_bcov_flow_norm,2,-143.67583643926423
comb,positive tests,orig-raw_data,3,258.1645800445227
comb,positive tests,raw_data,3,104.26871715595212
comb,test positivity rate,orig-raw_data,3,268.87554208427076
comb,test positivity rate,raw_data,3,11.906596197725662
comb,hospital admissions,orig-raw_data,3,262.11464707519985
comb,hospital admissions,raw_data,3,-63.325454784861336
comb,Cook County beds in use,orig-raw_data,3,249.88988708575266
comb,Cook County beds in use,raw_data,3,-65.77175299247176
comb,positive tests,orig-only_flow_norm,3,270.2945806812873
comb,positive tests,only_flow_norm,3,101.56264273417935
comb,test positivity rate,orig-only_flow_norm,3,274.4307530879429
comb,test positivity rate,only_flow_norm,3,9.979897836843179
comb,hospital admissions,orig-only_flow_norm,3,274.7267205553849
comb,hospital admissions,only_flow_norm,3,-81.61066622580995
comb,Cook County beds in use,orig-only_flow_norm,3,262.56179585503537
comb,Cook County beds in use,only_flow_norm,3,-81.0921501289157
comb,positive tests,orig-pmmov_norm,3,200.86131741556142
comb,positive tests,pmmov_norm,3,53.56185349234556
comb,test positivity rate,orig-pmmov_norm,3,209.35373826055223
comb,test positivity rate,pmmov_norm,3,-40.862445356051126
comb,hospital admissions,orig-pmmov_norm,3,241.04596294113657
comb,hospital admissions,pmmov_norm,3,-87.57374084215382
comb,Cook County beds in use,orig-pmmov_norm,3,216.8166973765102
comb,Cook County beds in use,pmmov_norm,3,-105.5749243797851
comb,positive tests,orig-only_bcov_norm,3,155.5692940414889
comb,positive tests,only_bcov_norm,3,57.581282417014904
comb,test positivity rate,orig-only_bcov_norm,3,161.77593615611704
comb,test positivity rate,only_bcov_norm,3,-29.266723575300375
comb,hospital admissions,orig-only_bcov_norm,3,146.74187045563434
comb,hospital admissions,only_bcov_norm,3,-114.83413360208306
comb,Cook County beds in use,orig-only_bcov_norm,3,135.4423486765188
comb,Cook County beds in use,only_bcov_norm,3,-119.79160222857467
comb,positive tests,orig-bcov_flow_norm,3,162.9132172518755
comb,positive tests,bcov_flow_norm,3,58.90553408548908
comb,test positivity rate,orig-bcov_flow_norm,3,158.92540348041052
comb,test positivity rate,bcov_flow_norm,3,-27.740777620380072
comb,hospital admissions,orig-bcov_flow_norm,3,155.54947933897404
comb,hospital admissions,bcov_flow_norm,3,-124.36036894664505
comb,Cook County beds in use,orig-bcov_flow_norm,3,143.63118150426146
comb,Cook County beds in use,bcov_flow_norm,3,-126.7420270023265
comb,positive tests,orig-pmmov_bcov_norm,3,357.32401266864935
comb,positive tests,pmmov_bcov_norm,3,41.8855886228846
comb,test positivity rate,orig-pmmov_bcov_norm,3,357.1385847935478
comb,test positivity rate,pmmov_bcov_norm,3,-48.55998556472343
comb,hospital admissions,orig-pmmov_bcov_norm,3,372.604336809042
comb,hospital admissions,pmmov_bcov_norm,3,-114.64954683407893
comb,Cook County beds in use,orig-pmmov_bcov_norm,3,362.87646268704833
comb,Cook County beds in use,pmmov_bcov_norm,3,-126.40085092462357
comb,positive tests,orig-pmmov_bcov_flow_norm,3,371.86072852442345
comb,positive tests,pmmov_bcov_flow_norm,3,39.63810373588876
comb,test positivity rate,orig-pmmov_bcov_flow_norm,3,367.6971619684811
comb,test positivity rate,pmmov_bcov_flow_norm,3,-50.726580718085415
comb,hospital admissions,orig-pmmov_bcov_flow_norm,3,386.6285614643266
comb,hospital admissions,pmmov_bcov_flow_norm,3,-128.0197139948134
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,3,377.12708217773854
comb,Cook County beds in use,pmmov_bcov_flow_norm,3,-140.436292704141
comb,positive tests,orig-raw_data,4,261.2093062278735
comb,positive tests,raw_data,4,108.22955115527964
comb,test positivity rate,orig-raw_data,4,271.7079290949555
comb,test positivity rate,raw_data,4,15.525701046809786
comb,hospital admissions,orig-raw_data,4,264.0874608364887
comb,hospital admissions,raw_data,4,-66.311282731515
comb,Cook County beds in use,orig-raw_data,4,253.02352629997205
comb,Cook County beds in use,raw_data,4,-63.93936323506625
comb,positive tests,orig-only_flow_norm,4,272.44245549592847
comb,positive tests,only_flow_norm,4,106.12233296733723
comb,test positivity rate,orig-only_flow_norm,4,275.7635928821972
comb,test positivity rate,only_flow_norm,4,14.780101459098432
comb,hospital admissions,orig-only_flow_norm,4,275.41901132985555
comb,hospital admissions,only_flow_norm,4,-82.25058156537523
comb,Cook County beds in use,orig-only_flow_norm,4,264.4092470070246
comb,Cook County beds in use,only_flow_norm,4,-77.00099212816656
comb,positive tests,orig-pmmov_norm,4,202.46679456397192
comb,positive tests,pmmov_norm,4,57.44634388622137
comb,test positivity rate,orig-pmmov_norm,4,210.02438697759715
comb,test positivity rate,pmmov_norm,4,-38.12865653657366
comb,hospital admissions,orig-pmmov_norm,4,239.62559004976475
comb,hospital admissions,pmmov_norm,4,-92.83756500862751
comb,Cook County beds in use,orig-pmmov_norm,4,216.87447826196444
comb,Cook County beds in use,pmmov_norm,4,-105.44692264500429
comb,positive tests,orig-only_bcov_norm,4,160.69242959602923
comb,positive tests,only_bcov_norm,4,63.46689168435455
comb,test positivity rate,orig-only_bcov_norm,4,166.30868883704755
comb,test positivity rate,only_bcov_norm,4,-23.705362795123506
comb,hospital admissions,orig-only_bcov_norm,4,149.2207442059199
comb,hospital admissions,only_bcov_norm,4,-116.99309223919647
comb,Cook County beds in use,orig-only_bcov_norm,4,139.2891296961982
comb,Cook County beds in use,only_bcov_norm,4,-116.28624924936548
comb,positive tests,orig-bcov_flow_norm,4,166.69180171820193
comb,positive tests,bcov_flow_norm,4,64.99399966103067
comb,test positivity rate,orig-bcov_flow_norm,4,161.13418221259792
comb,test positivity rate,bcov_flow_norm,4,-21.83232588139458
comb,hospital admissions,orig-bcov_flow_norm,4,155.9373838607844
comb,hospital admissions,bcov_flow_norm,4,-124.60539916744119
comb,Cook County beds in use,orig-bcov_flow_norm,4,145.44800477707815
comb,Cook County beds in use,bcov_flow_norm,4,-121.5138738658361
comb,positive tests,orig-pmmov_bcov_norm,4,358.2598140828207
comb,positive tests,pmmov_bcov_norm,4,47.02874336919831
comb,test positivity rate,orig-pmmov_bcov_norm,4,357.477679192817
comb,test positivity rate,pmmov_bcov_norm,4,-44.49987605109902
comb,hospital admissions,orig-pmmov_bcov_norm,4,371.51412763609085
comb,hospital admissions,pmmov_bcov_norm,4,-117.74736413620371
comb,Cook County beds in use,orig-pmmov_bcov_norm,4,362.4061388279679
comb,Cook County beds in use,pmmov_bcov_norm,4,-124.28645922366525
comb,positive tests,orig-pmmov_bcov_flow_norm,4,372.2653296095297
comb,positive tests,pmmov_bcov_flow_norm,4,45.260452437414756
comb,test positivity rate,orig-pmmov_bcov_flow_norm,4,367.0679511174174
comb,test positivity rate,pmmov_bcov_flow_norm,4,-45.47509591255857
comb,hospital admissions,orig-pmmov_bcov_flow_norm,4,384.8844048787258
comb,hospital admissions,pmmov_bcov_flow_norm,4,-129.48576319026301
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,4,376.007637755641
comb,Cook County beds in use,pmmov_bcov_flow_norm,4,-136.3707622554415
comb,positive tests,orig-raw_data,5,267.43459178608305
comb,positive tests,raw_data,5,106.62528026394568
comb,test positivity rate,orig-raw_data,5,273.5131735265551
comb,test positivity rate,raw_data,5,21.830326141644832
comb,hospital admissions,orig-raw_data,5,268.601046946897
comb,hospital admissions,raw_data,5,-64.84236262832621
comb,Cook County beds in use,orig-raw_data,5,256.22790700948343
comb,Cook County beds in use,raw_data,5,-61.84572467980831
comb,positive tests,orig-only_flow_norm,5,276.56820260886
comb,positive tests,only_flow_norm,5,105.43898828450847
comb,test positivity rate,orig-only_flow_norm,5,276.8021915357617
comb,test positivity rate,only_flow_norm,5,21.692191928351235
comb,hospital admissions,orig-only_flow_norm,5,278.6194723417243
comb,hospital admissions,only_flow_norm,5,-78.59706252913531
comb,Cook County beds in use,orig-only_flow_norm,5,266.26469728160225
comb,Cook County beds in use,only_flow_norm,5,-72.65621852557672
comb,positive tests,orig-pmmov_norm,5,204.99568533989583
comb,positive tests,pmmov_norm,5,55.13372998968566
comb,test positivity rate,orig-pmmov_norm,5,210.63358877640752
comb,test positivity rate,pmmov_norm,5,-31.88119160992801
comb,hospital admissions,orig-pmmov_norm,5,240.57001305219399
comb,hospital admissions,pmmov_norm,5,-92.89254905292569
comb,Cook County beds in use,orig-pmmov_norm,5,216.62463218584907
comb,Cook County beds in use,pmmov_norm,5,-105.47059001636353
comb,positive tests,orig-only_bcov_norm,5,168.56274651660016
comb,positive tests,only_bcov_norm,5,65.15588521467771
comb,test positivity rate,orig-only_bcov_norm,5,169.86889334529565
comb,test positivity rate,only_bcov_norm,5,-15.783466446961256
comb,hospital admissions,orig-only_bcov_norm,5,153.72939628551245
comb,hospital admissions,only_bcov_norm,5,-114.34486018925475
comb,Cook County beds in use,orig-only_bcov_norm,5,142.8761682617577
comb,Cook County beds in use,only_bcov_norm,5,-112.84028410627445
comb,positive tests,orig-bcov_flow_norm,5,171.48863439862743
