wwtp,prevind,fit,lag,aic,aicall,aictest
comb,test positivity rate,raw_data,-5,-16.123186746045462,-17.635153609862492,6.378342780360041
comb,hospital admissions,orig-raw_data,-5,244.04855666595927,269.6028392694487,23.133072708754668
comb,hospital admissions,raw_data,-5,4.104281637456211,-33.54790641218548,-53.49048066607674
comb,Cook County beds in use,orig-raw_data,-5,237.9552664966759,262.66405601185346,22.669500092038483
comb,Cook County beds in use,raw_data,-5,-62.69481581407752,-111.01543365591084,-57.62265484434167
comb,positive tests,orig-only_flow_norm,-5,273.1666531511654,306.4672231423498,32.08152701312874
comb,positive tests,only_flow_norm,-5,101.04873102124418,88.1733073061197,-19.00979847245576
comb,test positivity rate,orig-only_flow_norm,-5,265.42416229621875,301.2957587562287,37.36790737167229
comb,test positivity rate,only_flow_norm,-5,-31.745464917623167,-26.672600979992676,13.637138248290034
comb,hospital admissions,orig-only_flow_norm,-5,264.9098765105522,294.4563037068875,26.714033317940345
comb,hospital admissions,only_flow_norm,-5,-18.981150642085822,-50.04967988158795,-28.996174441198583
comb,Cook County beds in use,orig-only_flow_norm,-5,257.5040087903926,286.0965300966316,26.301375910214198
comb,Cook County beds in use,only_flow_norm,-5,-91.94777071551472,-131.62542567367447,-33.23612859518677
comb,positive tests,orig-pmmov_norm,-5,230.3051218985168,245.8293381289496,5.16489949896234
comb,positive tests,pmmov_norm,-5,91.6666294618359,68.11563339464924,-48.29227323525765
comb,test positivity rate,orig-pmmov_norm,-5,212.78773813629024,241.4575116374031,32.03366349874084
comb,test positivity rate,pmmov_norm,-5,-56.681457405787455,-55.361102575608186,9.569190433143897
comb,hospital admissions,orig-pmmov_norm,-5,235.83313434337416,250.90189757274487,2.1531174490212037
comb,hospital admissions,pmmov_norm,-5,-16.369978868255885,-60.82016880858588,-62.83397986529218
comb,Cook County beds in use,orig-pmmov_norm,-5,229.85723692748832,245.5909861229581,5.8142993440059945
comb,Cook County beds in use,pmmov_norm,-5,-85.25618882740366,-139.4647842230821,-62.493583590655405
comb,positive tests,orig-only_bcov_norm,-5,148.18897795555932,198.54838168165824,53.63439500648947
comb,positive tests,only_bcov_norm,-5,69.90176641548237,60.50671783329681,-5.40208548382169
comb,test positivity rate,orig-only_bcov_norm,-5,142.12661892387706,157.71468958144033,19.66717501722806
comb,test positivity rate,only_bcov_norm,-5,-62.75589888239904,-92.11169288846898,-21.334770391033672
comb,hospital admissions,orig-only_bcov_norm,-5,135.71694613375706,169.55604533160104,39.547956784865
comb,hospital admissions,only_bcov_norm,-5,-44.769690176636914,-91.8642101039044,-58.07078969814778
comb,Cook County beds in use,orig-only_bcov_norm,-5,129.75075239030508,159.52062162012044,35.68272739589949
comb,Cook County beds in use,only_bcov_norm,-5,-114.25680147894082,-178.54935273393994,-79.97503306589694
comb,positive tests,orig-bcov_flow_norm,-5,179.63999553953727,234.43950979526636,58.61944680612434
comb,positive tests,bcov_flow_norm,-5,59.70438602837976,48.90172630757522,-4.05051459626182
comb,test positivity rate,orig-bcov_flow_norm,-5,154.67283819802526,176.5463722557276,26.89204156395115
comb,test positivity rate,bcov_flow_norm,-5,-70.31412548417245,-94.48667292970646,-12.57218912794729
comb,hospital admissions,orig-bcov_flow_norm,-5,156.78204487817408,195.03831755522455,43.97406521060459
comb,hospital admissions,bcov_flow_norm,-5,-58.58045816969582,-102.51440467494754,-43.57989547957708
comb,Cook County beds in use,orig-bcov_flow_norm,-5,148.3356966548621,182.94871433558535,40.47507313036608
comb,Cook County beds in use,bcov_flow_norm,-5,-133.50906933851024,-192.44965913039965,-57.487728178008695
comb,positive tests,orig-pmmov_bcov_norm,-5,377.3794619379289,455.3697193649221,83.9680938146122
comb,positive tests,pmmov_bcov_norm,-5,68.29760751377125,52.76950044155541,-13.907163330025284
comb,test positivity rate,orig-pmmov_bcov_norm,-5,363.2082768185065,432.2219196544492,74.4751053945881
comb,test positivity rate,pmmov_bcov_norm,-5,-71.69994810556273,-92.97705871237112,-9.37714413927216
comb,hospital admissions,orig-pmmov_bcov_norm,-5,376.3821129432021,448.1601756495783,77.230658613076
comb,hospital admissions,pmmov_bcov_norm,-5,-43.72005986462875,-92.7511053828654,-61.448464682934
comb,Cook County beds in use,orig-pmmov_bcov_norm,-5,374.54493845277256,445.6175273238703,76.4766064315622
comb,Cook County beds in use,pmmov_bcov_norm,-5,-113.53656394167376,-179.13308543078398,-81.72094807666049
comb,positive tests,orig-pmmov_bcov_flow_norm,-5,399.3611466211703,481.2430935371415,87.83055974254384
comb,positive tests,pmmov_bcov_flow_norm,-5,52.67231291864016,34.20884860117822,-14.033076974958847
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-5,379.1142122333031,451.90467478169137,78.30589145125168
comb,test positivity rate,pmmov_bcov_flow_norm,-5,-87.69257225791375,-94.01633044542524,5.954244721619356
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,394.2048062741211,469.44481434797547,80.6367588599691
comb,hospital admissions,pmmov_bcov_flow_norm,-5,-61.22908445768292,-106.74781687515524,-43.820661889462215
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-5,391.4833996739964,466.0428455306181,79.94044378458895
comb,Cook County beds in use,pmmov_bcov_flow_norm,-5,-137.9001430729628,-195.68164887801348,-52.0146175508513
comb,positive tests,orig-raw_data,-4,247.24065401265057,274.40405171933907,25.496574586979715
comb,positive tests,raw_data,-4,119.90054697769926,104.32987094627252,-37.91162728667065
comb,test positivity rate,orig-raw_data,-4,250.4264472744162,284.0995941662905,35.69620127650947
comb,test positivity rate,raw_data,-4,-16.83016934428656,-17.08226464962272,7.540714132963346
comb,hospital admissions,orig-raw_data,-4,246.12108224938152,271.92547306580445,23.218139122977263
comb,hospital admissions,raw_data,-4,5.348227976397766,-31.37200146878641,-51.20798454899256
comb,Cook County beds in use,orig-raw_data,-4,238.20734187272137,262.8843047826724,22.567443635197883
comb,Cook County beds in use,raw_data,-4,-65.15580369042289,-113.44348673177689,-56.74970709429137
comb,positive tests,orig-only_flow_norm,-4,273.7502043974695,306.9570178310714,31.82163983437396
comb,positive tests,only_flow_norm,-4,103.14820154641713,89.45133653257487,-21.758244009703542
comb,test positivity rate,orig-only_flow_norm,-4,265.1054299559321,301.6283205038574,38.39701421703872
comb,test positivity rate,only_flow_norm,-4,-31.058616912793468,-24.538425001115947,14.828644330288412
comb,hospital admissions,orig-only_flow_norm,-4,266.2573258129334,296.090932752877,26.99984748846412
comb,hospital admissions,only_flow_norm,-4,-16.530586058638733,-47.16221518111709,-28.630704961389192
comb,Cook County beds in use,orig-only_flow_norm,-4,257.1401307084776,285.54684419198446,26.025201463034765
comb,Cook County beds in use,only_flow_norm,-4,-93.09304243146984,-132.71823151252903,-33.04765424162325
comb,positive tests,orig-pmmov_norm,-4,226.8295103660548,241.7442489506244,4.751545027153201
comb,positive tests,pmmov_norm,-4,88.99325219607033,64.65542437954232,-49.76556544986644
comb,test positivity rate,orig-pmmov_norm,-4,208.94082744674023,237.42517010196312,32.08507683334225
comb,test positivity rate,pmmov_norm,-4,-61.12703722443757,-58.49362475355717,10.38873420184833
comb,hospital admissions,orig-pmmov_norm,-4,234.26212914259617,249.0818770782686,2.049548076764094
comb,hospital admissions,pmmov_norm,-4,-16.81423197127583,-60.5683388169173,-60.22168569842205
comb,Cook County beds in use,orig-pmmov_norm,-4,226.9313787857016,242.47138604872043,6.226248970038481
comb,Cook County beds in use,pmmov_norm,-4,-90.119937938293,-144.370597719194,-60.98578247003627
comb,positive tests,orig-only_bcov_norm,-4,150.36730676831434,199.5850773394885,52.8791495950315
comb,positive tests,only_bcov_norm,-4,70.64037008476464,59.99340861514743,-7.636736721354595
comb,test positivity rate,orig-only_bcov_norm,-4,139.91861998347048,154.36821084971814,18.31283824367333
comb,test positivity rate,only_bcov_norm,-4,-65.53819751764365,-95.32392012390471,-21.711974728875305
comb,hospital admissions,orig-only_bcov_norm,-4,136.59822016444713,169.15026240697082,38.38285869084079
comb,hospital admissions,only_bcov_norm,-4,-43.850282333754194,-91.09943950822849,-58.882179245903686
comb,Cook County beds in use,orig-only_bcov_norm,-4,127.0861369740154,156.31097983382807,35.13633168460328
comb,Cook County beds in use,only_bcov_norm,-4,-119.45797833496442,-184.4562424803613,-79.77456915699501
comb,positive tests,orig-bcov_flow_norm,-4,179.2619699365905,233.2061208338956,57.93630165810796
comb,positive tests,bcov_flow_norm,-4,62.2866676916243,50.13913681662563,-6.6235341535821775
comb,test positivity rate,orig-bcov_flow_norm,-4,151.34279039561625,171.48466000806593,24.931423275512323
comb,test positivity rate,bcov_flow_norm,-4,-71.86140760523449,-96.3352402506629,-12.86961004402016
comb,hospital admissions,orig-bcov_flow_norm,-4,156.7018602083856,193.9617117655141,43.06068220441345
comb,hospital admissions,bcov_flow_norm,-4,-56.58393398312057,-101.00906236291652,-45.108390488761565
comb,Cook County beds in use,orig-bcov_flow_norm,-4,144.90339102123443,178.89345122767634,39.84465744909542
comb,Cook County beds in use,bcov_flow_norm,-4,-137.3891033075912,-197.055251332124,-58.10722939526377
comb,positive tests,orig-pmmov_bcov_norm,-4,375.0556626571515,452.6497588144748,83.57470351233268
comb,positive tests,pmmov_bcov_norm,-4,67.71730737970665,50.14351141583607,-18.007378291810895
comb,test positivity rate,orig-pmmov_bcov_norm,-4,360.14158442734424,428.04034384014807,73.28874750864617
comb,test positivity rate,pmmov_bcov_norm,-4,-76.25557728078104,-97.10271225790942,-8.880071658986687
comb,hospital admissions,orig-pmmov_bcov_norm,-4,374.688073844294,445.9171420520388,76.65296294541176
comb,hospital admissions,pmmov_bcov_norm,-4,-43.251409081595966,-92.71590561313252,-63.05413707344995
comb,Cook County beds in use,orig-pmmov_bcov_norm,-4,371.9814981058092,442.8901723859771,76.372404040121
comb,Cook County beds in use,pmmov_bcov_norm,-4,-119.19330793716074,-185.6293269564325,-81.6490555935103
comb,positive tests,orig-pmmov_bcov_flow_norm,-4,396.39092824430224,477.8977490691756,87.46611567316658
comb,positive tests,pmmov_bcov_flow_norm,-4,53.64068374897568,33.38387086080091,-17.839368663469813
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-4,375.8019797821789,447.3116461847009,76.9400987712992
comb,test positivity rate,pmmov_bcov_flow_norm,-4,-91.1152614022028,-96.53467773167668,6.509211255752881
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,392.3321616496141,467.1120000816457,80.16709234563905
comb,hospital admissions,pmmov_bcov_flow_norm,-4,-60.059513463001736,-105.99310677215529,-45.01373664959529
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-4,388.7769134790435,463.1221193014652,79.78418648125017
comb,Cook County beds in use,pmmov_bcov_flow_norm,-4,-142.6047477369367,-200.88943217544957,-52.106536105821874
comb,positive tests,orig-raw_data,-3,247.51558351743157,274.49072258502827,25.111921238732112
comb,positive tests,raw_data,-3,117.76500164998345,101.4977937336478,-39.26316045561323
comb,test positivity rate,orig-raw_data,-3,252.45850552697868,286.629082872858,36.22438838984843
comb,test positivity rate,raw_data,-3,-20.683010135448058,-19.297452510259586,8.940863334666863
comb,hospital admissions,orig-raw_data,-3,245.32790318008404,271.9155712969216,24.78947096997682
comb,hospital admissions,raw_data,-3,4.66436089940396,-31.24877954575056,-48.597456861967416
comb,Cook County beds in use,orig-raw_data,-3,239.07783018399311,263.7412041845809,22.38834068736118
comb,Cook County beds in use,raw_data,-3,-66.39854657265698,-114.43272631260145,-55.74995313497472
comb,positive tests,orig-only_flow_norm,-3,272.5218044092103,305.3940411770469,31.432287736909444
comb,positive tests,only_flow_norm,-3,103.0321580202899,88.36726479632615,-24.291124553133574
comb,test positivity rate,orig-only_flow_norm,-3,265.7117549156201,302.28515055499633,38.40690320292982
comb,test positivity rate,only_flow_norm,-3,-33.02870965092427,-24.95106246333141,15.963397902605069
comb,hospital admissions,orig-only_flow_norm,-3,264.9806995147257,295.5183639169168,28.529082327348885
comb,hospital admissions,only_flow_norm,-3,-15.918479763031089,-46.17477021388703,-28.058831139056423
comb,Cook County beds in use,orig-only_flow_norm,-3,257.4763878526145,285.7252862181685,25.67226464811031
comb,Cook County beds in use,only_flow_norm,-3,-93.3175214888671,-132.59793315535754,-32.528710632758084
comb,positive tests,orig-pmmov_norm,-3,222.62327211479263,237.27670280655616,5.389881042944279
comb,positive tests,pmmov_norm,-3,84.42862337860538,59.31694550336684,-49.88366524468384
comb,test positivity rate,orig-pmmov_norm,-3,208.72465678846805,237.97205807167165,33.12857992266626
comb,test positivity rate,pmmov_norm,-3,-66.58194200512958,-61.30078189266935,12.09576164373254
comb,hospital admissions,orig-pmmov_norm,-3,231.31462649643183,246.48360621926332,3.957204414017901
comb,hospital admissions,pmmov_norm,-3,-19.182010700511,-62.20730691273516,-56.76891272301757
comb,Cook County beds in use,orig-pmmov_norm,-3,224.5883070041525,240.01746480063545,6.644825716207564
comb,Cook County beds in use,pmmov_norm,-3,-93.65470606266648,-147.6326181534487,-59.24193784940354
comb,positive tests,orig-only_bcov_norm,-3,149.05330085500725,197.85689068620837,52.49574988959261
comb,positive tests,only_bcov_norm,-3,67.93834591227198,56.44168731357195,-8.687575377468349
comb,test positivity rate,orig-only_bcov_norm,-3,141.0247950221147,155.59240442627694,18.39075313390123
comb,test positivity rate,only_bcov_norm,-3,-69.64244155936308,-97.86124841219927,-19.465246773738954
comb,hospital admissions,orig-only_bcov_norm,-3,132.26373382677605,164.52241284969222,38.04077110632559
comb,hospital admissions,only_bcov_norm,-3,-47.58113002518246,-94.78391339803724,-57.288858073607145
comb,Cook County beds in use,orig-only_bcov_norm,-3,125.32328606763474,153.70556376685226,34.31672214306368
comb,Cook County beds in use,only_bcov_norm,-3,-123.00265879572088,-188.69346018759916,-80.32172737918192
comb,positive tests,orig-bcov_flow_norm,-3,175.84392234665972,229.5140032460266,57.560994600267406
comb,positive tests,bcov_flow_norm,-3,61.26533430065513,48.21110319519572,-8.021795404581361
comb,test positivity rate,orig-bcov_flow_norm,-3,150.22574165018557,169.84831114191542,24.34424799319377
comb,test positivity rate,bcov_flow_norm,-3,-74.47222643485395,-97.5465819954346,-11.262431887856296
comb,hospital admissions,orig-bcov_flow_norm,-3,151.82911963389472,188.9069689535737,42.80627813249644
comb,hospital admissions,bcov_flow_norm,-3,-59.03796650158347,-103.81823523731464,-45.26525407974273
comb,Cook County beds in use,orig-bcov_flow_norm,-3,142.50144628913,175.5824405153089,38.9609055056622
comb,Cook County beds in use,bcov_flow_norm,-3,-139.91263132830534,-200.1910267817568,-58.7909957786668
comb,positive tests,orig-pmmov_bcov_norm,-3,372.2522032415914,449.8705426553342,83.61186055948937
comb,positive tests,pmmov_bcov_norm,-3,63.91141758965273,44.96569730508522,-20.03294071682089
comb,test positivity rate,orig-pmmov_bcov_norm,-3,359.19364600708553,427.2624513478643,73.51743560914234
comb,test positivity rate,pmmov_bcov_norm,-3,-81.32558144386223,-99.58066300394404,-6.280589335724638
comb,hospital admissions,orig-pmmov_bcov_norm,-3,372.0715154762812,442.9938537026656,76.3852214628999
comb,hospital admissions,pmmov_bcov_norm,-3,-47.18242452459913,-96.68995683005151,-61.3629577704737
comb,Cook County beds in use,orig-pmmov_bcov_norm,-3,369.681482585946,440.36231523693607,76.18360848976164
comb,Cook County beds in use,pmmov_bcov_norm,-3,-123.24962827412504,-190.42620420054385,-82.08243026321492
comb,positive tests,orig-pmmov_bcov_flow_norm,-3,392.9823391707676,474.484117817521,87.4840882376019
comb,positive tests,pmmov_bcov_flow_norm,-3,51.50944106265274,30.0343573703848,-19.9082084985646
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-3,374.11765695911424,445.5727420556223,76.93205933267518
comb,test positivity rate,pmmov_bcov_flow_norm,-3,-94.18214812231317,-97.30553800623696,8.109837348520927
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-3,389.5983810472703,464.10560448125455,79.9440409734737
comb,hospital admissions,pmmov_bcov_flow_norm,-3,-62.68073586166645,-109.01726877390172,-45.22739239731754
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-3,386.3828592359071,460.4551705346454,79.54764762154824
comb,Cook County beds in use,pmmov_bcov_flow_norm,-3,-146.02686963493375,-204.52434746220368,-51.91161522973033
comb,positive tests,orig-raw_data,-2,250.6955364099473,277.94048800406983,25.046378019272133
comb,positive tests,raw_data,-2,118.52843806116448,102.049457891024,-40.53688875955584
comb,test positivity rate,orig-raw_data,-2,252.8834786595696,287.74490286391926,37.20475844314809
comb,test positivity rate,raw_data,-2,-22.263009831321824,-18.812827126171367,10.696892583887848
comb,hospital admissions,orig-raw_data,-2,245.59982534292783,271.7019435538181,23.861344211798027
comb,hospital admissions,raw_data,-2,0.4113982307399055,-36.09843770332514,-48.63075265389383
comb,Cook County beds in use,orig-raw_data,-2,239.94624441952303,264.6256471026095,22.26172799123654
comb,Cook County beds in use,raw_data,-2,-67.34829837532152,-115.11451135883436,-54.83127233357483
comb,positive tests,orig-only_flow_norm,-2,273.9791071935373,306.9203719665296,31.312309722448155
comb,positive tests,only_flow_norm,-2,105.6554173673576,90.53327650161302,-26.58502668987713
comb,test positivity rate,orig-only_flow_norm,-2,264.6169061580665,301.4242605724135,38.87668735995205
comb,test positivity rate,only_flow_norm,-2,-32.114407194871546,-22.461519631020167,17.221482918191796
comb,hospital admissions,orig-only_flow_norm,-2,263.9052750003831,294.2070779895855,28.288818336326383
comb,hospital admissions,only_flow_norm,-2,-17.876339401062637,-49.92896837607229,-31.01257587389334
comb,Cook County beds in use,orig-only_flow_norm,-2,257.6754216683853,285.78768864268113,25.38107334050968
comb,Cook County beds in use,only_flow_norm,-2,-92.80582780041368,-131.90392833193732,-32.31482879814588
comb,positive tests,orig-pmmov_norm,-2,218.72076557933315,232.8319186029787,5.24578129971434
comb,positive tests,pmmov_norm,-2,81.90645340391302,56.2334514206373,-50.51127310137542
comb,test positivity rate,orig-pmmov_norm,-2,203.94296024753012,233.86132678025788,34.31981711779157
comb,test positivity rate,pmmov_norm,-2,-73.16523743730784,-64.45284884639577,14.15476452032031
comb,hospital admissions,orig-pmmov_norm,-2,229.58410844267516,244.894304421042,4.863928533977783
comb,hospital admissions,pmmov_norm,-2,-24.70262559119101,-68.01921496632353,-55.27529608594197
comb,Cook County beds in use,orig-pmmov_norm,-2,222.6126583864991,238.06898705435745,7.261817696386627
comb,Cook County beds in use,pmmov_norm,-2,-96.68043986035708,-150.25504372175033,-57.45551679551564
comb,positive tests,orig-only_bcov_norm,-2,150.08471683249587,197.86907721707175,51.75625182365655
comb,positive tests,only_bcov_norm,-2,68.4391326348275,56.152622645861946,-10.174605911740798
comb,test positivity rate,orig-only_bcov_norm,-2,139.01743927744317,152.1758077133091,16.63390938230421
comb,test positivity rate,only_bcov_norm,-2,-73.21502009444146,-100.99352027286062,-18.75193266815544
comb,hospital admissions,orig-only_bcov_norm,-2,134.43892944455467,165.6222680121824,37.07344727083884
comb,hospital admissions,only_bcov_norm,-2,-50.20064144005164,-98.86413479041636,-60.39827634424928
comb,Cook County beds in use,orig-only_bcov_norm,-2,124.94867878690116,152.9249687340583,33.924833344543906
comb,Cook County beds in use,only_bcov_norm,-2,-124.94487915390516,-190.78739492652485,-79.9084409904795
comb,positive tests,orig-bcov_flow_norm,-2,174.598603935455,227.44412622625143,56.85934092063924
comb,positive tests,bcov_flow_norm,-2,63.25391361037043,49.40914150993498,-9.747809939364856
comb,test positivity rate,orig-bcov_flow_norm,-2,145.76327649940183,163.43505881036904,22.134501695230625
comb,test positivity rate,bcov_flow_norm,-2,-76.08709480562061,-99.31493184125924,-11.399860991744273
comb,hospital admissions,orig-bcov_flow_norm,-2,151.64103734465235,188.2676879646643,42.39089359115195
comb,hospital admissions,bcov_flow_norm,-2,-59.77279075093645,-106.8629962657828,-50.2778457301133
comb,Cook County beds in use,orig-bcov_flow_norm,-2,141.14426690742948,173.72544139228896,38.47356322619767
comb,Cook County beds in use,bcov_flow_norm,-2,-140.488576462962,-200.97752176699672,-59.089239229781626
comb,positive tests,orig-pmmov_bcov_norm,-2,368.78846739239447,446.0084485054784,83.21764246847995
comb,positive tests,pmmov_bcov_norm,-2,62.70643915217511,42.2415193295439,-23.14218383945476
comb,test positivity rate,orig-pmmov_bcov_norm,-2,355.73163160995034,423.28193892911577,73.0324720373668
comb,test positivity rate,pmmov_bcov_norm,-2,-87.62280624012703,-103.34016698565055,-3.9713466894438376
comb,hospital admissions,orig-pmmov_bcov_norm,-2,371.7464821338532,442.7340380242483,76.47053093867407
comb,hospital admissions,pmmov_bcov_norm,-2,-50.42897910148872,-101.43840863536032,-64.61455987380084
comb,Cook County beds in use,orig-pmmov_bcov_norm,-2,368.0348597508201,438.69320442062656,76.20752668650243
comb,Cook County beds in use,pmmov_bcov_norm,-2,-125.83471179009643,-193.17966298276176,-81.35221065169513
comb,positive tests,orig-pmmov_bcov_flow_norm,-2,388.9947704466259,470.1037696259724,87.1009738846883
comb,positive tests,pmmov_bcov_flow_norm,-2,51.61847025041845,28.884711200068928,-22.716373911695285
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-2,369.94478779150177,440.70429446956126,76.26548689839969
comb,test positivity rate,pmmov_bcov_flow_norm,-2,-98.0774998429472,-99.22108790271108,9.35381135385941
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-2,388.5375589888683,463.2655201911159,80.2316801433881
comb,hospital admissions,pmmov_bcov_flow_norm,-2,-64.21289117737263,-112.56724447255628,-49.38463410598712
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-2,384.51357479204745,458.5056992325217,79.51388182409556
comb,Cook County beds in use,pmmov_bcov_flow_norm,-2,-147.59038321511082,-205.88680752848288,-51.30724526169455
comb,positive tests,orig-raw_data,-1,252.9677755444498,280.26170996630185,24.72685872148587
comb,positive tests,raw_data,-1,120.66512278591064,104.3016770803342,-41.42664863609659
comb,test positivity rate,orig-raw_data,-1,254.7820589878175,290.6156939667118,38.436811327962126
comb,test positivity rate,raw_data,-1,-8.185407514499843,-3.6604889527453697,12.026687059472874
comb,hospital admissions,orig-raw_data,-1,250.11425503422583,276.4815033465692,23.52724372606404
comb,hospital admissions,raw_data,-1,2.4229819507780803,-34.16169701113622,-49.6188726194972
comb,Cook County beds in use,orig-raw_data,-1,241.52781725015663,266.40759388339666,22.344534668788988
comb,Cook County beds in use,raw_data,-1,-68.42766401039728,-115.99384813323502,-54.05679405516046
comb,positive tests,orig-only_flow_norm,-1,275.12920619819994,308.05438150080744,31.088257503521238
comb,positive tests,only_flow_norm,-1,109.10730241382704,93.86563510403548,-28.383068799517204
comb,test positivity rate,orig-only_flow_norm,-1,265.9553941345934,303.49456250254786,39.82412678358536
comb,test positivity rate,only_flow_norm,-1,-16.348319851879637,-6.259917899710597,18.311295167552217
comb,hospital admissions,orig-only_flow_norm,-1,267.3372514593857,297.38153563501766,27.192351202777367
comb,hospital admissions,only_flow_norm,-1,-14.613547337570594,-46.14605459367513,-30.65205099433521
comb,Cook County beds in use,orig-only_flow_norm,-1,258.4153451752101,286.5351778353552,25.256829775384983
comb,Cook County beds in use,only_flow_norm,-1,-92.25532892061426,-131.29201702689218,-32.27797002288223
comb,positive tests,orig-pmmov_norm,-1,215.85442930925296,228.61125280739108,2.8710162159035333
comb,positive tests,pmmov_norm,-1,81.45688487166842,55.02502202680748,-53.45741563081695
comb,test positivity rate,orig-pmmov_norm,-1,206.4731424207584,236.8964778962316,34.81430458745702
comb,test positivity rate,pmmov_norm,-1,-56.64270555604321,-47.96297460710581,15.153228099343474
comb,hospital admissions,orig-pmmov_norm,-1,232.51835300743815,247.96093027933296,4.254680168107414
comb,hospital admissions,pmmov_norm,-1,-22.288013799642385,-65.56809229737746,-56.18394186887952
comb,Cook County beds in use,orig-pmmov_norm,-1,220.9386193848653,236.40165245439584,7.731912128975098
comb,Cook County beds in use,pmmov_norm,-1,-100.00746293239888,-153.29485297085688,-55.95405057352893
comb,positive tests,orig-only_bcov_norm,-1,152.1484141486044,198.5321409612171,50.74319516221086
comb,positive tests,only_bcov_norm,-1,70.98791853797377,57.88496395695302,-12.145230618797552
comb,test positivity rate,orig-only_bcov_norm,-1,143.3112092064379,157.36188571768312,17.51588325147111
comb,test positivity rate,only_bcov_norm,-1,-56.41878831716485,-82.01485008237178,-16.894308198824678
comb,hospital admissions,orig-only_bcov_norm,-1,139.84049338703022,168.42401933943137,34.58344583777624
comb,hospital admissions,only_bcov_norm,-1,-46.16779337822015,-96.95892661003369,-69.06374650171418
comb,Cook County beds in use,orig-only_bcov_norm,-1,125.56704000216756,153.2683620013124,33.66516425276278
comb,Cook County beds in use,only_bcov_norm,-1,-126.55344833134892,-192.50400104099265,-79.5221993336674
comb,positive tests,orig-bcov_flow_norm,-1,175.04568543430622,226.75403622379335,55.98291366647605
comb,positive tests,bcov_flow_norm,-1,66.79489300687248,52.13442859638337,-11.909992165380263
comb,test positivity rate,orig-bcov_flow_norm,-1,149.15049151423648,167.32413901793353,22.574120837848028
comb,test positivity rate,bcov_flow_norm,-1,-58.21596896759672,-79.8928676952371,-10.089035202053395
comb,hospital admissions,orig-bcov_flow_norm,-1,155.44359163235396,189.0187625433039,39.554917153009576
comb,hospital admissions,bcov_flow_norm,-1,-54.79185457830295,-103.25098386478182,-55.31721127902178
comb,Cook County beds in use,orig-bcov_flow_norm,-1,140.49920562155188,172.67464283972072,38.08283895524522
comb,Cook County beds in use,bcov_flow_norm,-1,-140.610633666941,-201.30453092083857,-59.47596767586344
comb,positive tests,orig-pmmov_bcov_norm,-1,366.7547200555203,443.0901105569314,82.32723221078076
comb,positive tests,pmmov_bcov_norm,-1,63.6746004966775,41.59368147566235,-27.355862471237664
comb,test positivity rate,orig-pmmov_bcov_norm,-1,357.45999242185616,424.97683653970034,72.93752666440716
comb,test positivity rate,pmmov_bcov_norm,-1,-70.03702261981243,-84.56273831889492,-2.6027424560627885
comb,hospital admissions,orig-pmmov_bcov_norm,-1,372.6091812210906,442.6697639044321,75.36508155966192
comb,hospital admissions,pmmov_bcov_norm,-1,-46.51466348253928,-99.3472408087308,-73.26822463750403
comb,Cook County beds in use,orig-pmmov_bcov_norm,-1,366.4712986450083,437.07081893969365,76.1855974406063
comb,Cook County beds in use,pmmov_bcov_norm,-1,-128.27900869639086,-195.7473061262261,-80.57587533868544
comb,positive tests,orig-pmmov_bcov_flow_norm,-1,386.5902640549164,466.9018982096484,86.29815844866826
comb,positive tests,pmmov_bcov_flow_norm,-1,53.42529714575301,29.18641849676019,-26.812218064465107
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-1,371.27746892097406,441.8971251333017,76.06238231672495
comb,test positivity rate,pmmov_bcov_flow_norm,-1,-78.34928211244971,-80.11864594335366,9.95270486311354
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-1,388.9126794250527,462.5357796376848,78.93952207898077
comb,hospital admissions,pmmov_bcov_flow_norm,-1,-59.22050623908967,-108.16797601777267,-52.38127745290923
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-1,382.6465196769704,456.5146689546668,79.42802371074039
comb,Cook County beds in use,pmmov_bcov_flow_norm,-1,-148.91128811108626,-206.98965380006308,-50.72687817025226
comb,positive tests,orig-raw_data,0,255.28285379487755,282.6255467535166,24.38634546702608
comb,positive tests,raw_data,0,123.4039791385302,107.1487294307606,-42.78702472424045
comb,test positivity rate,orig-raw_data,0,258.13381326764033,294.54509055205443,38.95100076308507
comb,test positivity rate,raw_data,0,-0.4040096929371657,5.352602758451454,13.309025073128169
comb,hospital admissions,orig-raw_data,0,250.85692940247557,277.2096633335615,23.359557404900265
comb,hospital admissions,raw_data,0,2.3788516973436344,-33.743466381563344,-48.30353194067261
comb,Cook County beds in use,orig-raw_data,0,242.8950579158956,267.985613234627,22.484966663497357
